                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    157,                0.97049,                 2.3684,                 1.0483,                0.97326,                      1,                  0.995,                  0.597,                 1.4972,                 3.4373,                 1.8157,              0.0013822,              0.0013822,              0.0013822
                    158,                0.98561,                 3.7277,                 1.1268,                0.97326,                      1,                  0.995,                  0.597,                 1.4972,                 3.4373,                 1.8157,              0.0013783,              0.0013783,              0.0013783
                    159,                  1.062,                 3.5856,                 1.1875,                0.97326,                      1,                  0.995,                  0.597,                 1.4972,                 3.4373,                 1.8157,              0.0013743,              0.0013743,              0.0013743
                    160,                 1.5226,                  2.184,                 1.0354,                0.97189,                      1,                  0.995,                  0.597,                 1.6571,                 2.3182,                 2.0889,              0.0013704,              0.0013704,              0.0013704
                    161,                 1.0975,                 2.6106,                 1.1424,                0.97189,                      1,                  0.995,                  0.597,                 1.6571,                 2.3182,                 2.0889,              0.0013664,              0.0013664,              0.0013664
                    162,                 1.3017,                 2.1343,                 1.1926,                0.97189,                      1,                  0.995,                  0.597,                 1.6571,                 2.3182,                 2.0889,              0.0013624,              0.0013624,              0.0013624
                    163,                0.84012,                 1.8017,                 1.1641,                0.97189,                      1,                  0.995,                  0.597,                 1.6571,                 2.3182,                 2.0889,              0.0013585,              0.0013585,              0.0013585
                    164,                 1.3721,                 2.6054,                  1.248,                0.96778,                      1,                  0.995,                 0.4975,                 1.8405,                 2.0992,                 2.1848,              0.0013545,              0.0013545,              0.0013545
                    165,                 0.9452,                 2.1544,                 1.1555,                0.96778,                      1,                  0.995,                 0.4975,                 1.8405,                 2.0992,                 2.1848,              0.0013506,              0.0013506,              0.0013506
                    166,                 0.8882,                 1.4235,                0.93973,                0.96778,                      1,                  0.995,                 0.4975,                 1.8405,                 2.0992,                 2.1848,              0.0013466,              0.0013466,              0.0013466
                    167,                 1.2044,                 3.2016,                 1.4878,                0.96778,                      1,                  0.995,                 0.4975,                 1.8405,                 2.0992,                 2.1848,              0.0013426,              0.0013426,              0.0013426
                    168,                0.68261,                 2.1694,                 1.1376,                0.95824,                      1,                  0.995,                 0.4975,                  1.926,                 2.5777,                  2.166,              0.0013387,              0.0013387,              0.0013387
                    169,                  1.023,                 1.6577,                 1.0744,                0.95824,                      1,                  0.995,                 0.4975,                  1.926,                 2.5777,                  2.166,              0.0013347,              0.0013347,              0.0013347
                    170,                 1.1229,                 1.7118,                 1.1166,                0.95824,                      1,                  0.995,                 0.4975,                  1.926,                 2.5777,                  2.166,              0.0013308,              0.0013308,              0.0013308
                    171,                0.73461,                 2.6517,                 1.0925,                0.95824,                      1,                  0.995,                 0.4975,                  1.926,                 2.5777,                  2.166,              0.0013268,              0.0013268,              0.0013268
                    172,                0.90759,                 5.4663,                  1.438,                0.95201,                      1,                  0.995,                 0.4975,                 1.7804,                 2.7913,                 1.9787,              0.0013228,              0.0013228,              0.0013228
                    173,                0.67635,                 1.9369,                 1.0175,                0.95201,                      1,                  0.995,                 0.4975,                 1.7804,                 2.7913,                 1.9787,              0.0013189,              0.0013189,              0.0013189
                    174,                0.82168,                 2.4882,                 1.2172,                0.95201,                      1,                  0.995,                 0.4975,                 1.7804,                 2.7913,                 1.9787,              0.0013149,              0.0013149,              0.0013149
                    175,                0.72032,                 2.3711,                  1.171,                0.95201,                      1,                  0.995,                 0.4975,                 1.7804,                 2.7913,                 1.9787,               0.001311,               0.001311,               0.001311
                    176,                 0.9474,                  1.594,                0.96783,                0.95468,                      1,                  0.995,                  0.597,                 1.6166,                 2.6521,                 1.6675,               0.001307,               0.001307,               0.001307
                    177,                0.69721,                  1.604,                 1.0589,                0.95468,                      1,                  0.995,                  0.597,                 1.6166,                 2.6521,                 1.6675,               0.001303,               0.001303,               0.001303
                    178,                 1.0166,                 1.5812,                 1.0439,                0.95468,                      1,                  0.995,                  0.597,                 1.6166,                 2.6521,                 1.6675,              0.0012991,              0.0012991,              0.0012991
                    179,                0.88514,                 1.3483,                 1.0377,                0.95468,                      1,                  0.995,                  0.597,                 1.6166,                 2.6521,                 1.6675,              0.0012951,              0.0012951,              0.0012951
                    180,                  1.066,                 1.8054,                 1.1089,                0.95982,                      1,                  0.995,                  0.597,                 1.5198,                  2.586,                 1.5049,              0.0012912,              0.0012912,              0.0012912
                    181,                0.86351,                 1.4099,                0.97274,                0.95982,                      1,                  0.995,                  0.597,                 1.5198,                  2.586,                 1.5049,              0.0012872,              0.0012872,              0.0012872
                    182,                0.93343,                 1.9772,                 1.2649,                0.95982,                      1,                  0.995,                  0.597,                 1.5198,                  2.586,                 1.5049,              0.0012832,              0.0012832,              0.0012832
                    183,                0.85516,                 2.2819,                 0.7686,                0.95982,                      1,                  0.995,                  0.597,                 1.5198,                  2.586,                 1.5049,              0.0012793,              0.0012793,              0.0012793
                    184,                0.75189,                 1.3587,                0.97648,                0.96488,                      1,                  0.995,                  0.597,                  1.612,                 3.3219,                 1.6151,              0.0012753,              0.0012753,              0.0012753
                    185,                0.88774,                 1.8036,                 1.0413,                0.96488,                      1,                  0.995,                  0.597,                  1.612,                 3.3219,                 1.6151,              0.0012714,              0.0012714,              0.0012714
                    186,                0.87318,                 1.6016,                 1.0301,                0.96488,                      1,                  0.995,                  0.597,                  1.612,                 3.3219,                 1.6151,              0.0012674,              0.0012674,              0.0012674
                    187,                0.64455,                 1.5847,                0.98345,                0.96488,                      1,                  0.995,                  0.597,                  1.612,                 3.3219,                 1.6151,              0.0012634,              0.0012634,              0.0012634
                    188,                0.78234,                 1.2021,                0.87266,                0.96312,                      1,                  0.995,                 0.4975,                 1.8283,                 2.3506,                 1.9197,              0.0012595,              0.0012595,              0.0012595
                    189,                0.79211,                 1.7288,                 1.0835,                0.96312,                      1,                  0.995,                 0.4975,                 1.8283,                 2.3506,                 1.9197,              0.0012555,              0.0012555,              0.0012555
                    190,                 1.0181,                 1.8066,                0.94527,                0.96312,                      1,                  0.995,                 0.4975,                 1.8283,                 2.3506,                 1.9197,              0.0012516,              0.0012516,              0.0012516
                    191,                0.59399,                 1.3718,                0.96245,                0.96312,                      1,                  0.995,                 0.4975,                 1.8283,                 2.3506,                 1.9197,              0.0012476,              0.0012476,              0.0012476
                    192,                0.69546,                 1.6237,                0.86226,                0.96911,                      1,                  0.995,                 0.4975,                  1.882,                 2.4234,                 2.0771,              0.0012436,              0.0012436,              0.0012436
                    193,                 1.1051,                 1.6784,                 1.3499,                0.96911,                      1,                  0.995,                 0.4975,                  1.882,                 2.4234,                 2.0771,              0.0012397,              0.0012397,              0.0012397
                    194,                0.67419,                 1.2925,                 0.9262,                0.96911,                      1,                  0.995,                 0.4975,                  1.882,                 2.4234,                 2.0771,              0.0012357,              0.0012357,              0.0012357
                    195,                0.74887,                 4.2452,                0.85779,                0.96911,                      1,                  0.995,                 0.4975,                  1.882,                 2.4234,                 2.0771,              0.0012318,              0.0012318,              0.0012318
                    196,                0.83529,                 1.2345,                 1.0091,                0.97023,                      1,                  0.995,                  0.597,                 1.6955,                   2.29,                 1.7443,              0.0012278,              0.0012278,              0.0012278
                    197,                0.86625,                 1.2359,                 1.0611,                0.97023,                      1,                  0.995,                  0.597,                 1.6955,                   2.29,                 1.7443,              0.0012238,              0.0012238,              0.0012238
                    198,                0.80306,                 1.7144,                0.93641,                0.97023,                      1,                  0.995,                  0.597,                 1.6955,                   2.29,                 1.7443,              0.0012199,              0.0012199,              0.0012199
                    199,                0.84985,                 1.5735,                  1.072,                0.97023,                      1,                  0.995,                  0.597,                 1.6955,                   2.29,                 1.7443,              0.0012159,              0.0012159,              0.0012159
                    200,                0.71677,                 1.3572,                0.97396,                0.96765,                      1,                  0.995,                  0.597,                 1.5951,                 2.1081,                 1.6555,               0.001212,               0.001212,               0.001212
                    201,                0.68343,                 1.2263,                0.82403,                0.96765,                      1,                  0.995,                  0.597,                 1.5951,                 2.1081,                 1.6555,               0.001208,               0.001208,               0.001208
                    202,                0.84358,                 1.5998,                 1.1048,                0.96765,                      1,                  0.995,                  0.597,                 1.5951,                 2.1081,                 1.6555,               0.001204,               0.001204,               0.001204
                    203,                0.74914,                 2.1799,                  1.075,                0.96765,                      1,                  0.995,                  0.597,                 1.5951,                 2.1081,                 1.6555,              0.0012001,              0.0012001,              0.0012001
                    204,                 1.0087,                 1.6781,                 1.0154,                0.96843,                      1,                  0.995,                  0.597,                 1.5263,                 1.7845,                 1.5434,              0.0011961,              0.0011961,              0.0011961
                    205,                 1.0712,                 2.0711,                 1.1551,                0.96843,                      1,                  0.995,                  0.597,                 1.5263,                 1.7845,                 1.5434,              0.0011922,              0.0011922,              0.0011922
                    206,                0.93796,                 3.4724,                 1.0504,                0.96843,                      1,                  0.995,                  0.597,                 1.5263,                 1.7845,                 1.5434,              0.0011882,              0.0011882,              0.0011882
                    207,                0.96041,                 2.4502,                 1.4904,                0.96843,                      1,                  0.995,                  0.597,                 1.5263,                 1.7845,                 1.5434,              0.0011842,              0.0011842,              0.0011842
