                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    158,                0.57953,                  1.775,                0.93957,                0.96865,                      1,                  0.995,                 0.6965,                  1.421,                  2.017,                 1.4693,              0.0013783,              0.0013783,              0.0013783
                    159,                0.61392,                 1.7754,                0.93523,                0.96865,                      1,                  0.995,                 0.6965,                  1.421,                  2.017,                 1.4693,              0.0013743,              0.0013743,              0.0013743
                    160,                0.63849,                 1.9179,                0.96177,                0.97113,                      1,                  0.995,                 0.6965,                  1.293,                 1.6883,                  1.389,              0.0013704,              0.0013704,              0.0013704
                    161,                0.71076,                 1.5648,                0.97941,                0.97113,                      1,                  0.995,                 0.6965,                  1.293,                 1.6883,                  1.389,              0.0013664,              0.0013664,              0.0013664
                    162,                0.58665,                 2.1371,                0.97143,                0.97113,                      1,                  0.995,                 0.6965,                  1.293,                 1.6883,                  1.389,              0.0013624,              0.0013624,              0.0013624
                    163,                0.55427,                 1.4727,                0.94611,                0.97113,                      1,                  0.995,                 0.6965,                  1.293,                 1.6883,                  1.389,              0.0013585,              0.0013585,              0.0013585
                    164,                0.49768,                 1.6311,                0.98492,                0.97371,                      1,                  0.995,                  0.597,                 1.5711,                   1.76,                 1.6615,              0.0013545,              0.0013545,              0.0013545
                    165,                0.67325,                 1.6619,                 1.0843,                0.97371,                      1,                  0.995,                  0.597,                 1.5711,                   1.76,                 1.6615,              0.0013506,              0.0013506,              0.0013506
                    166,                0.62411,                  1.613,                 1.0061,                0.97371,                      1,                  0.995,                  0.597,                 1.5711,                   1.76,                 1.6615,              0.0013466,              0.0013466,              0.0013466
                    167,                0.59712,                  1.265,                0.89701,                0.97371,                      1,                  0.995,                  0.597,                 1.5711,                   1.76,                 1.6615,              0.0013426,              0.0013426,              0.0013426
                    168,                0.86356,                 2.2775,                 1.0443,                0.97361,                      1,                  0.995,                  0.597,                 1.6884,                  1.752,                 1.7798,              0.0013387,              0.0013387,              0.0013387
                    169,                0.55177,                 1.4672,                 0.9099,                0.97361,                      1,                  0.995,                  0.597,                 1.6884,                  1.752,                 1.7798,              0.0013347,              0.0013347,              0.0013347
                    170,                0.73652,                 2.0361,                0.96039,                0.97361,                      1,                  0.995,                  0.597,                 1.6884,                  1.752,                 1.7798,              0.0013308,              0.0013308,              0.0013308
                    171,                0.79967,                    1.9,                0.90119,                0.97361,                      1,                  0.995,                  0.597,                 1.6884,                  1.752,                 1.7798,              0.0013268,              0.0013268,              0.0013268
                    172,                 0.8113,                 1.7015,                0.89765,                0.96952,                      1,                  0.995,                 0.6965,                 1.4635,                 1.7336,                 1.6382,              0.0013228,              0.0013228,              0.0013228
                    173,                0.70175,                 1.6959,                0.91937,                0.96952,                      1,                  0.995,                 0.6965,                 1.4635,                 1.7336,                 1.6382,              0.0013189,              0.0013189,              0.0013189
                    174,                0.72677,                 1.5681,                0.82622,                0.96952,                      1,                  0.995,                 0.6965,                 1.4635,                 1.7336,                 1.6382,              0.0013149,              0.0013149,              0.0013149
                    175,                 0.6007,                 1.4509,                0.93578,                0.96952,                      1,                  0.995,                 0.6965,                 1.4635,                 1.7336,                 1.6382,               0.001311,               0.001311,               0.001311
                    176,                0.77399,                 1.4297,                0.89371,                0.96982,                      1,                  0.995,                 0.6965,                 1.4919,                  1.663,                 1.6456,               0.001307,               0.001307,               0.001307
                    177,                0.58105,                 1.8144,                0.97551,                0.96982,                      1,                  0.995,                 0.6965,                 1.4919,                  1.663,                 1.6456,               0.001303,               0.001303,               0.001303
                    178,                0.57712,                 1.5618,                0.87733,                0.96982,                      1,                  0.995,                 0.6965,                 1.4919,                  1.663,                 1.6456,              0.0012991,              0.0012991,              0.0012991
                    179,                0.61707,                 1.3296,                0.90452,                0.96982,                      1,                  0.995,                 0.6965,                 1.4919,                  1.663,                 1.6456,              0.0012951,              0.0012951,              0.0012951
                    180,                0.53494,                 2.1377,                0.90624,                0.97273,                      1,                  0.995,                  0.597,                 1.6417,                 1.5051,                 1.8878,              0.0012912,              0.0012912,              0.0012912
                    181,                0.67881,                 1.8724,                0.94067,                0.97273,                      1,                  0.995,                  0.597,                 1.6417,                 1.5051,                 1.8878,              0.0012872,              0.0012872,              0.0012872
                    182,                0.57668,                 1.8199,                0.89374,                0.97273,                      1,                  0.995,                  0.597,                 1.6417,                 1.5051,                 1.8878,              0.0012832,              0.0012832,              0.0012832
                    183,                0.79752,                 1.3519,                 1.0076,                0.97273,                      1,                  0.995,                  0.597,                 1.6417,                 1.5051,                 1.8878,              0.0012793,              0.0012793,              0.0012793
                    184,                0.73083,                 1.7387,                 1.0372,                0.97182,                      1,                  0.995,                  0.597,                 1.6252,                 1.5298,                 1.7897,              0.0012753,              0.0012753,              0.0012753
                    185,                0.71904,                 1.3958,                0.83172,                0.97182,                      1,                  0.995,                  0.597,                 1.6252,                 1.5298,                 1.7897,              0.0012714,              0.0012714,              0.0012714
                    186,                 0.5181,                 1.5358,                0.90792,                0.97182,                      1,                  0.995,                  0.597,                 1.6252,                 1.5298,                 1.7897,              0.0012674,              0.0012674,              0.0012674
                    187,                0.63746,                 1.2896,                0.83814,                0.97182,                      1,                  0.995,                  0.597,                 1.6252,                 1.5298,                 1.7897,              0.0012634,              0.0012634,              0.0012634
                    188,                 0.4468,                 1.3535,                0.77312,                0.96749,                      1,                  0.995,                  0.597,                 1.6147,                 1.6136,                 1.6752,              0.0012595,              0.0012595,              0.0012595
                    189,                0.55486,                  1.449,                0.87486,                0.96749,                      1,                  0.995,                  0.597,                 1.6147,                 1.6136,                 1.6752,              0.0012555,              0.0012555,              0.0012555
                    190,                0.57039,                 1.3712,                0.82934,                0.96749,                      1,                  0.995,                  0.597,                 1.6147,                 1.6136,                 1.6752,              0.0012516,              0.0012516,              0.0012516
                    191,                0.69068,                 1.3667,                0.89515,                0.96749,                      1,                  0.995,                  0.597,                 1.6147,                 1.6136,                 1.6752,              0.0012476,              0.0012476,              0.0012476
                    192,                0.65673,                 1.6723,                0.88583,                0.96966,                      1,                  0.995,                  0.597,                 1.6938,                 1.8158,                 1.6982,              0.0012436,              0.0012436,              0.0012436
                    193,                0.58597,                 1.5279,                0.93577,                0.96966,                      1,                  0.995,                  0.597,                 1.6938,                 1.8158,                 1.6982,              0.0012397,              0.0012397,              0.0012397
                    194,                0.57988,                 1.3307,                0.93815,                0.96966,                      1,                  0.995,                  0.597,                 1.6938,                 1.8158,                 1.6982,              0.0012357,              0.0012357,              0.0012357
                    195,                0.54371,                  1.485,                0.89679,                0.96966,                      1,                  0.995,                  0.597,                 1.6938,                 1.8158,                 1.6982,              0.0012318,              0.0012318,              0.0012318
                    196,                0.62276,                 2.0007,                0.91689,                0.97247,                      1,                  0.995,                  0.597,                 1.6607,                 1.8021,                  1.728,              0.0012278,              0.0012278,              0.0012278
                    197,                0.71762,                 1.1708,                0.89442,                0.97247,                      1,                  0.995,                  0.597,                 1.6607,                 1.8021,                  1.728,              0.0012238,              0.0012238,              0.0012238
                    198,                0.72895,                 1.9941,                 1.2227,                0.97247,                      1,                  0.995,                  0.597,                 1.6607,                 1.8021,                  1.728,              0.0012199,              0.0012199,              0.0012199
                    199,                 0.5947,                 1.4901,                 0.9546,                0.97247,                      1,                  0.995,                  0.597,                 1.6607,                 1.8021,                  1.728,              0.0012159,              0.0012159,              0.0012159
                    200,                0.78696,                 2.4674,                 1.0661,                0.97247,                      1,                  0.995,                 0.6965,                 1.4851,                 1.5834,                 1.5915,               0.001212,               0.001212,               0.001212
                    201,                0.49661,                  1.332,                0.96968,                0.97247,                      1,                  0.995,                 0.6965,                 1.4851,                 1.5834,                 1.5915,               0.001208,               0.001208,               0.001208
                    202,                0.71586,                 1.4304,                 0.9877,                0.97247,                      1,                  0.995,                 0.6965,                 1.4851,                 1.5834,                 1.5915,               0.001204,               0.001204,               0.001204
                    203,                0.48869,                 1.5948,                0.93124,                0.97247,                      1,                  0.995,                 0.6965,                 1.4851,                 1.5834,                 1.5915,              0.0012001,              0.0012001,              0.0012001
                    204,                0.88609,                 1.5874,                 1.0005,                0.97322,                      1,                  0.995,                 0.6965,                 1.4431,                 1.5286,                 1.5412,              0.0011961,              0.0011961,              0.0011961
                    205,                0.56392,                  1.238,                0.89172,                0.97322,                      1,                  0.995,                 0.6965,                 1.4431,                 1.5286,                 1.5412,              0.0011922,              0.0011922,              0.0011922
                    206,                0.69542,                 1.1803,                0.91439,                0.97322,                      1,                  0.995,                 0.6965,                 1.4431,                 1.5286,                 1.5412,              0.0011882,              0.0011882,              0.0011882
                    207,                0.63835,                 1.1668,                0.97853,                0.97322,                      1,                  0.995,                 0.6965,                 1.4431,                 1.5286,                 1.5412,              0.0011842,              0.0011842,              0.0011842
                    208,                0.55523,                 1.3584,                0.91587,                0.97383,                      1,                  0.995,                  0.597,                 1.5512,                 1.7001,                 1.6355,              0.0011803,              0.0011803,              0.0011803
                    209,                0.67979,                 1.1152,                0.83152,                0.97383,                      1,                  0.995,                  0.597,                 1.5512,                 1.7001,                 1.6355,              0.0011763,              0.0011763,              0.0011763
                    210,                0.59353,                 1.0802,                0.87432,                0.97383,                      1,                  0.995,                  0.597,                 1.5512,                 1.7001,                 1.6355,              0.0011724,              0.0011724,              0.0011724
                    211,                0.63453,                 1.0968,                0.88031,                0.97383,                      1,                  0.995,                  0.597,                 1.5512,                 1.7001,                 1.6355,              0.0011684,              0.0011684,              0.0011684
                    212,                0.77442,                 1.8953,                  1.052,                0.97365,                      1,                  0.995,                  0.597,                  1.511,                 1.5417,                  1.609,              0.0011644,              0.0011644,              0.0011644
                    213,                0.55171,                 1.4195,                0.95583,                0.97365,                      1,                  0.995,                  0.597,                  1.511,                 1.5417,                  1.609,              0.0011605,              0.0011605,              0.0011605
                    214,                0.55576,                 1.0028,                0.90245,                0.97365,                      1,                  0.995,                  0.597,                  1.511,                 1.5417,                  1.609,              0.0011565,              0.0011565,              0.0011565
                    215,                0.60287,                 1.2256,                 0.8699,                0.97365,                      1,                  0.995,                  0.597,                  1.511,                 1.5417,                  1.609,              0.0011526,              0.0011526,              0.0011526
                    216,                0.69326,                 1.1096,                0.91126,                0.97317,                      1,                  0.995,                 0.6965,                 1.4145,                 1.4378,                 1.5911,              0.0011486,              0.0011486,              0.0011486
                    217,                0.55659,                 1.2518,                0.86397,                0.97317,                      1,                  0.995,                 0.6965,                 1.4145,                 1.4378,                 1.5911,              0.0011446,              0.0011446,              0.0011446
                    218,                0.66009,                 1.4324,                0.96779,                0.97317,                      1,                  0.995,                 0.6965,                 1.4145,                 1.4378,                 1.5911,              0.0011407,              0.0011407,              0.0011407
                    219,                 0.5563,                  1.156,                0.88199,                0.97317,                      1,                  0.995,                 0.6965,                 1.4145,                 1.4378,                 1.5911,              0.0011367,              0.0011367,              0.0011367
                    220,                0.50068,                 1.2178,                0.89759,                0.97328,                      1,                  0.995,                 0.6965,                 1.3879,                 1.2728,                 1.5571,              0.0011328,              0.0011328,              0.0011328
                    221,                0.46816,                 1.1838,                0.90298,                0.97328,                      1,                  0.995,                 0.6965,                 1.3879,                 1.2728,                 1.5571,              0.0011288,              0.0011288,              0.0011288
                    222,                0.57397,                0.98401,                0.84496,                0.97328,                      1,                  0.995,                 0.6965,                 1.3879,                 1.2728,                 1.5571,              0.0011248,              0.0011248,              0.0011248
                    223,                0.55476,                 1.4177,                0.85628,                0.97328,                      1,                  0.995,                 0.6965,                 1.3879,                 1.2728,                 1.5571,              0.0011209,              0.0011209,              0.0011209
                    224,                0.88559,                 2.4679,                 1.0914,                0.97347,                      1,                  0.995,                  0.597,                 1.4416,                 1.3135,                 1.5396,              0.0011169,              0.0011169,              0.0011169
                    225,                0.47656,                 1.3732,                0.94267,                0.97347,                      1,                  0.995,                  0.597,                 1.4416,                 1.3135,                 1.5396,               0.001113,               0.001113,               0.001113
                    226,                0.44207,                 1.4979,                0.86238,                0.97347,                      1,                  0.995,                  0.597,                 1.4416,                 1.3135,                 1.5396,               0.001109,               0.001109,               0.001109
                    227,                0.47651,                 1.1141,                0.83104,                0.97347,                      1,                  0.995,                  0.597,                 1.4416,                 1.3135,                 1.5396,               0.001105,               0.001105,               0.001105
                    228,                0.45887,                 1.2697,                0.82669,                0.97407,                      1,                  0.995,                 0.4975,                 1.6458,                 1.2358,                 1.7282,              0.0011011,              0.0011011,              0.0011011
                    229,                 0.5203,                 1.2119,                0.89116,                0.97407,                      1,                  0.995,                 0.4975,                 1.6458,                 1.2358,                 1.7282,              0.0010971,              0.0010971,              0.0010971
                    230,                0.69639,                 1.1024,                0.86499,                0.97407,                      1,                  0.995,                 0.4975,                 1.6458,                 1.2358,                 1.7282,              0.0010932,              0.0010932,              0.0010932
                    231,                0.55436,                 1.2799,                0.80336,                0.97407,                      1,                  0.995,                 0.4975,                 1.6458,                 1.2358,                 1.7282,              0.0010892,              0.0010892,              0.0010892
                    232,                0.51708,                 1.1436,                0.93586,                0.97403,                      1,                  0.995,                 0.4975,                 1.7984,                  1.406,                 2.0047,              0.0010852,              0.0010852,              0.0010852
                    233,                0.63512,                  1.065,                 0.9571,                0.97403,                      1,                  0.995,                 0.4975,                 1.7984,                  1.406,                 2.0047,              0.0010813,              0.0010813,              0.0010813
                    234,                0.63075,                0.95659,                0.92884,                0.97403,                      1,                  0.995,                 0.4975,                 1.7984,                  1.406,                 2.0047,              0.0010773,              0.0010773,              0.0010773
                    235,                0.50325,                0.87772,                0.81507,                0.97403,                      1,                  0.995,                 0.4975,                 1.7984,                  1.406,                 2.0047,              0.0010734,              0.0010734,              0.0010734
                    236,                0.61904,                  1.199,                 0.8127,                0.97375,                      1,                  0.995,                 0.4975,                  1.784,                 1.3028,                 2.0479,              0.0010694,              0.0010694,              0.0010694
                    237,                0.48034,                0.95467,                 0.8773,                0.97375,                      1,                  0.995,                 0.4975,                  1.784,                 1.3028,                 2.0479,              0.0010654,              0.0010654,              0.0010654
                    238,                0.52984,                 1.1764,                0.89947,                0.97375,                      1,                  0.995,                 0.4975,                  1.784,                 1.3028,                 2.0479,              0.0010615,              0.0010615,              0.0010615
                    239,                0.66242,                 1.1203,                0.90709,                0.97375,                      1,                  0.995,                 0.4975,                  1.784,                 1.3028,                 2.0479,              0.0010575,              0.0010575,              0.0010575
                    240,                0.57036,                 1.0856,                0.87925,                0.97414,                      1,                  0.995,                 0.4975,                 1.7156,                 1.3944,                 1.9793,              0.0010536,              0.0010536,              0.0010536
                    241,                0.70258,                 1.4444,                  1.051,                0.97414,                      1,                  0.995,                 0.4975,                 1.7156,                 1.3944,                 1.9793,              0.0010496,              0.0010496,              0.0010496
                    242,                0.50989,                  1.016,                0.81787,                0.97414,                      1,                  0.995,                 0.4975,                 1.7156,                 1.3944,                 1.9793,              0.0010456,              0.0010456,              0.0010456
                    243,                0.48022,                 1.1621,                 0.8117,                0.97414,                      1,                  0.995,                 0.4975,                 1.7156,                 1.3944,                 1.9793,              0.0010417,              0.0010417,              0.0010417
                    244,                0.66868,                  1.106,                0.91487,                0.97357,                      1,                  0.995,                 0.4975,                 1.7184,                 1.5368,                 1.9047,              0.0010377,              0.0010377,              0.0010377
                    245,                0.47509,                0.94593,                0.88889,                0.97357,                      1,                  0.995,                 0.4975,                 1.7184,                 1.5368,                 1.9047,              0.0010338,              0.0010338,              0.0010338
                    246,                0.56615,                 1.4986,                0.88109,                0.97357,                      1,                  0.995,                 0.4975,                 1.7184,                 1.5368,                 1.9047,              0.0010298,              0.0010298,              0.0010298
                    247,                0.55426,                 1.3696,                0.87578,                0.97357,                      1,                  0.995,                 0.4975,                 1.7184,                 1.5368,                 1.9047,              0.0010258,              0.0010258,              0.0010258
                    248,                0.50269,                 1.4359,                 1.0399,                 0.9733,                      1,                  0.995,                 0.4975,                 1.8164,                 1.5178,                 1.9195,              0.0010219,              0.0010219,              0.0010219
                    249,                0.71861,                 1.1508,                0.96032,                 0.9733,                      1,                  0.995,                 0.4975,                 1.8164,                 1.5178,                 1.9195,              0.0010179,              0.0010179,              0.0010179
                    250,                0.45368,                  1.024,                 0.8469,                 0.9733,                      1,                  0.995,                 0.4975,                 1.8164,                 1.5178,                 1.9195,               0.001014,               0.001014,               0.001014
                    251,                0.41339,                 1.3171,                0.75356,                 0.9733,                      1,                  0.995,                 0.4975,                 1.8164,                 1.5178,                 1.9195,                0.00101,                0.00101,                0.00101
                    252,                0.59404,                  1.275,                0.80365,                0.97296,                      1,                  0.995,                  0.597,                  1.786,                 1.3155,                 1.8549,               0.001006,               0.001006,               0.001006
                    253,                0.54224,                 1.1954,                0.93991,                0.97296,                      1,                  0.995,                  0.597,                  1.786,                 1.3155,                 1.8549,              0.0010021,              0.0010021,              0.0010021
                    254,                0.51745,                 1.2359,                0.91888,                0.97296,                      1,                  0.995,                  0.597,                  1.786,                 1.3155,                 1.8549,             0.00099812,             0.00099812,             0.00099812
                    255,                0.46021,                 1.4021,                0.83635,                0.97296,                      1,                  0.995,                  0.597,                  1.786,                 1.3155,                 1.8549,             0.00099416,             0.00099416,             0.00099416
