                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    155,                0.92588,                0.64493,                  1.134,                0.97806,                0.97222,                0.97012,                0.50582,                 1.5378,                0.72534,                 2.0048,              0.0011587,              0.0011587,              0.0011587
                    156,                0.91405,                0.58161,                  1.103,                0.98869,                0.94444,                0.94062,                0.57599,                 1.4269,                0.63953,                 1.9256,              0.0011554,              0.0011554,              0.0011554
                    157,                0.90088,                 0.5973,                 1.1088,                      1,                 0.9716,                0.97019,                0.55498,                 1.5527,                0.69621,                  1.967,              0.0011521,              0.0011521,              0.0011521
                    158,                0.94365,                0.62307,                   1.12,                0.98364,                0.94444,                0.96855,                0.56183,                 1.4978,                0.62497,                 1.8805,              0.0011488,              0.0011488,              0.0011488
                    159,                0.90041,                0.61455,                  1.107,                0.98656,                0.94444,                0.96004,                0.51948,                 1.4561,                0.63016,                 1.8652,              0.0011455,              0.0011455,              0.0011455
                    160,                0.95218,                0.63957,                 1.1299,                0.98963,                0.94321,                0.94421,                0.51849,                 1.5142,                0.71568,                 1.8833,              0.0011422,              0.0011422,              0.0011422
                    161,                0.91904,                0.61499,                 1.0966,                0.95863,                0.89757,                0.90932,                0.51284,                  1.544,                0.73593,                 2.0236,              0.0011389,              0.0011389,              0.0011389
                    162,                0.93729,                 0.5975,                 1.1057,                0.97965,                0.94444,                0.94345,                0.41479,                 1.8549,                0.69998,                  2.393,              0.0011356,              0.0011356,              0.0011356
                    163,                0.95896,                0.60823,                 1.1455,                0.98635,                0.94444,                0.94164,                0.44287,                 1.5446,                0.62068,                 1.9863,              0.0011323,              0.0011323,              0.0011323
                    164,                0.91841,                0.59971,                 1.1274,                0.99384,                0.94444,                0.94492,                0.55616,                 1.4632,                  0.591,                 1.8036,               0.001129,               0.001129,               0.001129
                    165,                 0.9352,                 0.5698,                 1.1251,                0.95437,                0.93989,                0.95984,                0.53737,                 1.5232,                0.62027,                 1.9057,              0.0011257,              0.0011257,              0.0011257
                    166,                0.98744,                0.69173,                 1.1344,                0.99297,                0.92756,                0.94471,                0.48775,                 1.5913,                0.60655,                 2.0098,              0.0011224,              0.0011224,              0.0011224
                    167,                0.90345,                0.57933,                 1.0795,                0.98184,                0.91667,                0.94323,                0.51667,                  1.539,                0.62547,                 2.0098,              0.0011191,              0.0011191,              0.0011191
                    168,                0.95528,                0.60923,                 1.1018,                0.98256,                0.94307,                0.97059,                0.50552,                 1.5131,                0.63256,                 2.0024,              0.0011158,              0.0011158,              0.0011158
                    169,                0.94405,                 0.5844,                 1.1147,                0.99393,                 0.9321,                0.97071,                0.53649,                 1.4645,                0.64449,                 1.8453,              0.0011125,              0.0011125,              0.0011125
                    170,                0.94125,                0.60901,                 1.1167,                 0.9488,                0.96594,                0.97064,                0.49902,                 1.5286,                0.69574,                 1.9918,              0.0011092,              0.0011092,              0.0011092
                    171,                  0.937,                 0.6133,                 1.1278,                0.95261,                0.88605,                0.89062,                0.46532,                 1.7969,                0.77929,                 2.2651,              0.0011059,              0.0011059,              0.0011059
                    172,                0.91887,                0.62094,                 1.0996,                0.96882,                0.91667,                0.93067,                0.45479,                 1.6648,                0.72222,                 2.1639,              0.0011026,              0.0011026,              0.0011026
                    173,                0.90514,                0.58645,                  1.102,                0.98849,                0.91667,                0.94668,                0.47101,                 1.6273,                0.69432,                 2.1168,              0.0010993,              0.0010993,              0.0010993
                    174,                0.90303,                0.64064,                 1.1132,                0.97914,                0.91667,                0.95008,                0.49559,                 1.6059,                0.66677,                 1.9929,               0.001096,               0.001096,               0.001096
                    175,                0.88225,                0.60356,                 1.0991,                0.97351,                0.94098,                0.97096,                0.56782,                 1.3881,                0.61361,                 1.7863,              0.0010927,              0.0010927,              0.0010927
                    176,                 0.8875,                0.58986,                 1.0998,                0.98957,                0.93976,                0.94057,                0.48636,                 1.6464,                 0.6753,                  2.137,              0.0010894,              0.0010894,              0.0010894
                    177,                0.85324,                0.57209,                 1.0688,                  0.977,                0.94444,                0.94025,                0.53698,                   1.54,                0.60625,                 2.0307,              0.0010861,              0.0010861,              0.0010861
                    178,                0.87514,                0.60845,                 1.0889,                0.97458,                0.94444,                0.94249,                0.55366,                 1.5503,                0.62889,                 1.9123,              0.0010828,              0.0010828,              0.0010828
                    179,                0.92693,                0.60383,                 1.1463,                0.98951,                0.94444,                0.96159,                0.56031,                 1.3914,                0.69344,                 1.7509,              0.0010795,              0.0010795,              0.0010795
                    180,                0.88122,                 0.5692,                 1.0962,                0.96371,                0.94444,                0.94211,                0.50949,                 1.4443,                0.65288,                 1.8496,              0.0010762,              0.0010762,              0.0010762
                    181,                0.89427,                0.59285,                 1.1121,                0.99437,                0.93883,                 0.9414,                0.51892,                 1.4874,                0.68544,                 1.9511,              0.0010729,              0.0010729,              0.0010729
                    182,                0.90961,                 0.6057,                 1.0994,                0.98239,                0.91667,                0.92254,                0.47918,                 1.7341,                0.72648,                 2.2698,              0.0010696,              0.0010696,              0.0010696
                    183,                0.90191,                0.62724,                 1.1262,                0.98436,                0.91667,                0.92992,                0.49925,                 1.4711,                0.64001,                 1.9969,              0.0010663,              0.0010663,              0.0010663
                    184,                0.82471,                0.55632,                 1.0778,                0.98081,                0.93158,                0.94097,                0.48027,                 1.5354,                0.65987,                 2.0249,               0.001063,               0.001063,               0.001063
                    185,                0.93507,                0.63104,                 1.1341,                0.99428,                0.92338,                0.94122,                0.49672,                 1.6052,                0.61902,                 2.1312,              0.0010597,              0.0010597,              0.0010597
                    186,                0.87419,                0.54096,                 1.0916,                0.98776,                0.94031,                0.94158,                0.44903,                 1.6378,                0.60097,                 2.1477,              0.0010564,              0.0010564,              0.0010564
                    187,                0.89668,                0.57792,                 1.1016,                0.98598,                0.94035,                0.96171,                0.49697,                 1.5444,                0.64178,                 2.0161,              0.0010531,              0.0010531,              0.0010531
                    188,                 0.8428,                0.57925,                  1.064,                0.98679,                0.94444,                0.96481,                0.53624,                 1.4822,                0.60497,                 1.9487,              0.0010498,              0.0010498,              0.0010498
                    189,                0.86419,                0.62615,                 1.1031,                0.99323,                 0.9395,                0.94567,                0.52173,                 1.5547,                0.55207,                 2.1348,              0.0010465,              0.0010465,              0.0010465
                    190,                0.86781,                0.54293,                 1.0726,                0.98334,                0.94685,                0.97036,                0.52776,                 1.5113,                0.63548,                 2.0393,              0.0010432,              0.0010432,              0.0010432
                    191,                0.89387,                0.56837,                 1.0783,                 0.9494,                0.88889,                0.91802,                 0.5045,                 1.6852,                0.64349,                  2.225,              0.0010399,              0.0010399,              0.0010399
                    192,                0.80946,                0.51628,                 1.0612,                0.98194,                0.88889,                0.93736,                0.50311,                 1.4998,                0.66493,                 2.0427,              0.0010366,              0.0010366,              0.0010366
                    193,                0.86143,                0.53709,                 1.0695,                0.97314,                0.88889,                 0.9165,                0.49374,                 1.6123,                0.68033,                 2.0441,              0.0010333,              0.0010333,              0.0010333
                    194,                0.81272,                0.53629,                 1.0524,                0.98848,                0.91667,                0.92701,                0.52471,                 1.5597,                0.66752,                 2.0424,                0.00103,                0.00103,                0.00103
                    195,                0.81547,                0.50027,                 1.0306,                0.98808,                0.91667,                0.94021,                0.48773,                 1.5631,                0.77361,                 2.1411,              0.0010267,              0.0010267,              0.0010267
                    196,                0.81948,                0.55875,                 1.0677,                0.98929,                0.91667,                0.95228,                0.54077,                 1.4791,                0.68804,                 2.0294,              0.0010234,              0.0010234,              0.0010234
                    197,                0.86689,                0.57298,                 1.0736,                0.98247,                0.92423,                0.94065,                 0.5595,                 1.4768,                0.62921,                 2.0596,              0.0010201,              0.0010201,              0.0010201
                    198,                0.81636,                0.53008,                 1.0597,                0.98147,                0.91895,                0.94685,                0.52049,                 1.6057,                0.76118,                  2.019,              0.0010168,              0.0010168,              0.0010168
                    199,                0.85773,                0.57412,                 1.0863,                0.94806,                0.91735,                0.93018,                0.52163,                 1.5596,                 0.8033,                 1.9922,              0.0010135,              0.0010135,              0.0010135
                    200,                0.83468,                0.53736,                 1.0648,                0.97527,                 0.9397,                0.96397,                0.54428,                 1.5756,                0.67272,                 1.9743,              0.0010102,              0.0010102,              0.0010102
                    201,                0.87421,                0.59816,                 1.0869,                0.99373,                 0.9463,                0.97064,                0.58435,                  1.387,                 0.5885,                   1.86,              0.0010069,              0.0010069,              0.0010069
                    202,                0.81515,                0.57442,                 1.0734,                0.99466,                0.94416,                 0.9424,                0.52888,                 1.5618,                 0.6172,                 2.0425,              0.0010036,              0.0010036,              0.0010036
                    203,                0.82983,                0.52236,                 1.0719,                0.99456,                0.92432,                0.94064,                0.53603,                 1.6108,                0.68217,                 2.1359,              0.0010003,              0.0010003,              0.0010003
                    204,                0.78075,                0.51973,                 1.0584,                 0.9895,                0.94444,                0.94056,                0.50715,                 1.5503,                0.55977,                 2.0687,             0.00099697,             0.00099697,             0.00099697
                    205,                0.87825,                0.56091,                 1.0735,                0.98357,                0.94444,                0.96884,                0.48764,                 1.6238,                0.61345,                 2.1542,             0.00099367,             0.00099367,             0.00099367
                    206,                0.81063,                0.52271,                 1.0545,                0.99394,                0.94444,                0.94068,                 0.5001,                  1.632,                 0.6539,                 2.3448,             0.00099036,             0.00099036,             0.00099036
                    207,                0.82201,                0.54718,                 1.0599,                      1,                0.97072,                0.97021,                0.55477,                 1.5196,                0.58125,                 1.9769,             0.00098706,             0.00098706,             0.00098706
                    208,                0.80697,                0.54987,                 1.0645,                 0.9938,                0.94247,                0.94072,                0.51585,                 1.6313,                0.56873,                 2.1465,             0.00098376,             0.00098376,             0.00098376
                    209,                0.84221,                0.54264,                 1.0635,                0.98914,                0.94211,                0.94081,                0.47514,                 1.7406,                0.64097,                  2.359,             0.00098046,             0.00098046,             0.00098046
                    210,                0.85454,                 0.5818,                 1.0935,                 0.9696,                0.94444,                0.94041,                0.56377,                 1.5495,                0.64293,                 2.0254,             0.00097716,             0.00097716,             0.00097716
                    211,                0.85612,                0.51462,                 1.0904,                0.99428,                0.95783,                0.97162,                0.62334,                    1.4,                0.53053,                 1.8238,             0.00097386,             0.00097386,             0.00097386
                    212,                0.82342,                0.53014,                 1.0799,                0.98682,                0.94444,                0.94166,                0.57257,                 1.4434,                0.55913,                 1.9168,             0.00097056,             0.00097056,             0.00097056
                    213,                0.81677,                 0.5627,                  1.044,                0.98551,                0.94444,                0.94146,                0.53045,                 1.5203,                 0.6307,                 2.0358,             0.00096726,             0.00096726,             0.00096726
                    214,                0.84767,                0.53717,                  1.048,                0.98639,                0.94444,                0.94162,                0.50633,                 1.5006,                0.64018,                 2.0238,             0.00096396,             0.00096396,             0.00096396
                    215,                0.82999,                0.54406,                 1.0916,                0.98637,                0.94444,                0.96492,                0.51007,                 1.5201,                0.60644,                 1.9607,             0.00096066,             0.00096066,             0.00096066
                    216,                0.85208,                0.59266,                 1.0694,                0.99333,                0.94444,                0.95274,                 0.5447,                 1.4383,                 0.6157,                 1.8579,             0.00095736,             0.00095736,             0.00095736
                    217,                0.81589,                0.53497,                 1.0782,                0.99177,                0.94444,                0.94086,                0.52537,                 1.4233,                0.59958,                 2.0134,             0.00095406,             0.00095406,             0.00095406
                    218,                0.90868,                0.59728,                 1.1309,                0.98633,                0.94444,                0.94067,                0.46974,                 1.6644,                0.63548,                 2.2562,             0.00095076,             0.00095076,             0.00095076
                    219,                0.81585,                 0.5779,                 1.0538,                0.99303,                0.91416,                0.93568,                0.47914,                 1.6867,                0.63058,                 2.2854,             0.00094746,             0.00094746,             0.00094746
                    220,                0.84195,                0.51555,                 1.0735,                 0.9919,                0.91667,                0.93957,                0.51197,                 1.5633,                0.54856,                 2.1465,             0.00094416,             0.00094416,             0.00094416
                    221,                0.80402,                0.50617,                 1.0324,                0.98602,                0.94167,                 0.9598,                0.55138,                 1.4367,                0.65154,                 1.9225,             0.00094085,             0.00094085,             0.00094085
                    222,                0.84727,                0.54169,                 1.0554,                0.99214,                0.94444,                0.94777,                 0.5434,                  1.498,                0.64472,                 1.9922,             0.00093755,             0.00093755,             0.00093755
                    223,                0.82986,                0.56739,                 1.0498,                0.99194,                0.94444,                0.94187,                0.51502,                 1.4892,                0.57133,                 2.0546,             0.00093425,             0.00093425,             0.00093425
                    224,                0.78315,                0.52934,                 1.0496,                0.98891,                0.94444,                0.94054,                0.50798,                 1.4971,                0.60301,                   2.01,             0.00093095,             0.00093095,             0.00093095
                    225,                0.79968,                0.50099,                 1.0357,                0.98814,                0.94444,                0.94139,                0.57424,                 1.4761,                0.59566,                 2.0218,             0.00092765,             0.00092765,             0.00092765
                    226,                0.75194,                0.51721,                 1.0457,                0.99153,                0.91667,                0.93579,                0.51484,                 1.4998,                0.62897,                 2.0832,             0.00092435,             0.00092435,             0.00092435
                    227,                0.74862,                0.51077,                 1.0176,                0.98577,                0.91667,                0.92282,                0.51919,                 1.5004,                0.63553,                 2.1109,             0.00092105,             0.00092105,             0.00092105
                    228,                0.77213,                0.50519,                 1.0239,                0.98978,                0.91667,                0.93481,                0.58662,                 1.4501,                0.61691,                 1.9219,             0.00091775,             0.00091775,             0.00091775
                    229,                0.75763,                0.52533,                 1.0275,                      1,                 0.9418,                0.94194,                0.54513,                 1.5714,                0.64092,                  2.107,             0.00091445,             0.00091445,             0.00091445
                    230,                0.81425,                0.52246,                 1.0628,                0.99713,                0.91667,                0.94102,                 0.5261,                 1.4847,                0.67988,                 2.0025,             0.00091115,             0.00091115,             0.00091115
                    231,                0.79657,                 0.5098,                 1.0219,                0.99153,                  0.925,                0.94539,                0.54759,                  1.483,                0.65251,                 2.0059,             0.00090785,             0.00090785,             0.00090785
                    232,                  0.822,                0.50298,                 1.0489,                      1,                0.92368,                0.94182,                0.49732,                  1.562,                0.64228,                 2.1785,             0.00090455,             0.00090455,             0.00090455
                    233,                0.77443,                0.50786,                 1.0645,                0.99121,                0.91667,                0.91652,                0.45917,                 1.7485,                0.72853,                 2.2762,             0.00090125,             0.00090125,             0.00090125
                    234,                0.83862,                0.56786,                 1.0726,                0.99273,                0.91667,                0.91552,                0.45697,                 1.7439,                0.66168,                 2.4164,             0.00089795,             0.00089795,             0.00089795
                    235,                0.80117,                0.52516,                 1.0481,                0.99469,                0.92473,                0.96339,                 0.5204,                 1.5445,                0.63367,                 2.0616,             0.00089465,             0.00089465,             0.00089465
                    236,                0.80635,                0.50164,                 1.0533,                0.99473,                0.92474,                0.94375,                0.56121,                 1.5129,                 0.6157,                  2.009,             0.00089134,             0.00089134,             0.00089134
                    237,                0.80648,                0.50712,                 1.0605,                0.99558,                0.91667,                0.93607,                 0.4793,                 1.5753,                 0.6443,                 2.1899,             0.00088804,             0.00088804,             0.00088804
                    238,                0.77408,                0.50369,                 1.0476,                0.99017,                0.91667,                0.92663,                0.47041,                 1.6522,                0.64778,                 2.2367,             0.00088474,             0.00088474,             0.00088474
                    239,                0.77588,                0.51116,                 1.0357,                0.98981,                0.91667,                0.92548,                0.52598,                 1.5502,                0.60099,                 2.0545,             0.00088144,             0.00088144,             0.00088144
                    240,                0.79029,                0.50444,                 1.0433,                  0.983,                0.91667,                0.93994,                 0.5185,                 1.5664,                 0.6453,                 2.0704,             0.00087814,             0.00087814,             0.00087814
                    241,                0.81451,                0.54875,                 1.0434,                0.98571,                0.92676,                0.94119,                0.47894,                 1.5702,                0.64256,                 2.1241,             0.00087484,             0.00087484,             0.00087484
                    242,                0.77906,                 0.5063,                  1.043,                0.96046,                0.91863,                0.93805,                0.50761,                 1.5199,                0.61562,                 2.0715,             0.00087154,             0.00087154,             0.00087154
                    243,                0.73096,                0.49444,                 1.0228,                0.99384,                0.93385,                0.94253,                 0.5037,                 1.5234,                 0.5663,                 2.1844,             0.00086824,             0.00086824,             0.00086824
                    244,                0.80473,                 0.5265,                 1.0714,                 0.9926,                0.94444,                0.94667,                 0.5724,                 1.3995,                0.58797,                 1.9962,             0.00086494,             0.00086494,             0.00086494
                    245,                0.84031,                0.54887,                 1.0749,                0.99366,                0.92538,                 0.9408,                 0.5819,                 1.3077,                0.63992,                 1.8035,             0.00086164,             0.00086164,             0.00086164
                    246,                 0.7702,                0.52442,                 1.0361,                0.99375,                0.93667,                0.95498,                 0.4988,                 1.4862,                0.57044,                 2.0807,             0.00085834,             0.00085834,             0.00085834
                    247,                0.83314,                0.57544,                 1.0629,                 0.9942,                0.94155,                0.95603,                0.55689,                 1.4379,                0.55153,                 1.9577,             0.00085504,             0.00085504,             0.00085504
                    248,                0.77894,                0.51191,                 1.0537,                0.98327,                0.92424,                0.94384,                0.52835,                 1.5235,                0.60575,                 2.0535,             0.00085174,             0.00085174,             0.00085174
                    249,                0.72732,                 0.4519,                0.99564,                 0.9912,                0.94369,                 0.9428,                0.53284,                 1.5932,                0.62541,                 2.1344,             0.00084844,             0.00084844,             0.00084844
                    250,                0.70209,                0.48619,                 1.0132,                0.99386,                0.93438,                0.94177,                0.52588,                 1.5704,                0.60901,                 2.1174,             0.00084514,             0.00084514,             0.00084514
                    251,                 0.8436,                0.57473,                 1.0496,                0.99418,                0.94444,                0.94123,                0.55781,                 1.4926,                0.58011,                 2.1025,             0.00084184,             0.00084184,             0.00084184
                    252,                 0.8178,                0.52287,                 1.0463,                 0.9989,                0.94444,                0.94171,                0.50526,                 1.5507,                0.59917,                  2.159,             0.00083853,             0.00083853,             0.00083853
                    253,                0.74293,                0.49228,                 1.0233,                0.99032,                0.94444,                0.94078,                0.52047,                 1.5637,                 0.5845,                 2.1625,             0.00083523,             0.00083523,             0.00083523
                    254,                0.71158,                0.49137,                   1.01,                0.98109,                0.93976,                0.94102,                 0.5082,                 1.5903,                0.59406,                 2.2581,             0.00083193,             0.00083193,             0.00083193
                    255,                0.69126,                0.45484,                  1.001,                0.98633,                0.94318,                0.96714,                 0.4926,                 1.6572,                0.62829,                 2.3517,             0.00082863,             0.00082863,             0.00082863
                    256,                0.78175,                0.53418,                 1.0481,                0.99019,                0.94444,                0.94357,                0.50658,                 1.5546,                0.66388,                 2.1856,             0.00082533,             0.00082533,             0.00082533
                    257,                0.78403,                0.51855,                 1.0564,                0.98608,                0.94444,                0.94335,                0.53372,                 1.5409,                0.66805,                 2.0537,             0.00082203,             0.00082203,             0.00082203
                    258,                0.71627,                0.49337,                  1.014,                0.98465,                0.94444,                0.94116,                0.48602,                 1.6066,                0.65391,                   2.15,             0.00081873,             0.00081873,             0.00081873
                    259,                0.72081,                0.49459,                 1.0142,                0.97932,                0.93973,                0.95718,                0.54065,                  1.516,                0.65862,                 2.1142,             0.00081543,             0.00081543,             0.00081543
                    260,                 0.7325,                0.53871,                 1.0186,                0.99303,                0.94444,                0.96548,                0.54475,                 1.4933,                0.63458,                 2.1592,             0.00081213,             0.00081213,             0.00081213
                    261,                0.74573,                0.48065,                 1.0149,                0.98576,                0.91667,                0.94168,                0.50093,                 1.5833,                0.64571,                 2.3463,             0.00080883,             0.00080883,             0.00080883
                    262,                0.75811,                0.48151,                 1.0122,                0.99045,                0.91667,                0.94109,                0.51553,                 1.5964,                0.62102,                 2.2585,             0.00080553,             0.00080553,             0.00080553
                    263,                0.75785,                0.49028,                 1.0274,                0.98443,                0.91667,                0.93537,                0.52236,                 1.5991,                  0.689,                  2.141,             0.00080223,             0.00080223,             0.00080223
                    264,                0.72592,                 0.4849,                 1.0184,                0.99455,                0.92545,                0.94325,                0.49208,                  1.642,                 0.7638,                 2.2483,             0.00079893,             0.00079893,             0.00079893
                    265,                0.79032,                0.52457,                 1.0434,                0.96398,                0.92163,                0.93937,                 0.4802,                 1.6143,                 0.6966,                 2.2738,             0.00079563,             0.00079563,             0.00079563
                    266,                0.72869,                0.49627,                 0.9995,                0.98725,                0.91667,                0.93455,                0.46217,                 1.6899,                0.66903,                 2.4173,             0.00079233,             0.00079233,             0.00079233
                    267,                0.77607,                0.51223,                 1.0352,                0.99481,                0.92411,                0.94097,                0.48404,                 1.6709,                0.61023,                 2.4305,             0.00078902,             0.00078902,             0.00078902
                    268,                0.72376,                0.47027,                 1.0071,                0.98657,                0.94127,                0.94087,                 0.5206,                 1.5475,                  0.581,                 2.2499,             0.00078572,             0.00078572,             0.00078572
                    269,                0.70787,                 0.4931,                  1.002,                0.98614,                0.94442,                0.94202,                0.48981,                 1.6146,                0.61823,                 2.3288,             0.00078242,             0.00078242,             0.00078242
                    270,                 0.7239,                0.51494,                  1.008,                0.98996,                0.94444,                0.94075,                0.48337,                 1.6008,                0.65483,                 2.3481,             0.00077912,             0.00077912,             0.00077912
                    271,                 0.7611,                0.52831,                 1.0339,                0.98827,                0.94444,                0.94218,                0.50388,                 1.5589,                0.58839,                 2.3215,             0.00077582,             0.00077582,             0.00077582
                    272,                0.75418,                0.50027,                 1.0543,                0.99242,                0.94444,                0.94088,                0.52094,                 1.5469,                0.61484,                 2.1623,             0.00077252,             0.00077252,             0.00077252
                    273,                0.75099,                0.48529,                 1.0197,                0.99252,                0.94444,                  0.941,                0.49133,                 1.5485,                0.60387,                 2.2916,             0.00076922,             0.00076922,             0.00076922
                    274,                0.74267,                0.47564,                 1.0109,                0.99351,                0.93909,                0.94101,                0.49111,                 1.5819,                0.63225,                 2.2919,             0.00076592,             0.00076592,             0.00076592
                    275,                0.74249,                0.49762,                 1.0429,                0.99414,                0.94028,                0.94073,                0.51597,                 1.5856,                0.63422,                 2.2636,             0.00076262,             0.00076262,             0.00076262
                    276,                0.75415,                0.49688,                 1.0234,                 0.9889,                0.94444,                0.94161,                0.56147,                 1.4892,                0.62965,                 2.1376,             0.00075932,             0.00075932,             0.00075932
                    277,                 0.6979,                0.44648,                0.98887,                0.98673,                0.94444,                0.94305,                0.48866,                 1.5956,                0.67436,                  2.262,             0.00075602,             0.00075602,             0.00075602
                    278,                0.77342,                0.49799,                 1.0368,                 0.9875,                0.94444,                0.94053,                0.50734,                 1.5336,                0.63625,                 2.2474,             0.00075272,             0.00075272,             0.00075272
                    279,                0.72926,                 0.4902,                 1.0017,                 0.9857,                0.94444,                0.94124,                0.55082,                 1.4826,                0.61219,                 1.9967,             0.00074942,             0.00074942,             0.00074942
                    280,                0.71065,                0.46541,                0.99306,                0.99463,                0.94041,                0.94113,                0.50075,                 1.4973,                0.63586,                 2.1057,             0.00074612,             0.00074612,             0.00074612
                    281,                0.67231,                0.44353,                0.98589,                0.99463,                0.94444,                 0.9413,                0.48561,                 1.5511,                0.66721,                 2.2011,             0.00074282,             0.00074282,             0.00074282
                    282,                0.74437,                0.53747,                 1.0325,                0.99365,                0.94444,                0.95079,                0.54148,                 1.4931,                 0.5935,                 2.1142,             0.00073951,             0.00073951,             0.00073951
                    283,                0.70033,                0.46299,                0.97816,                0.98931,                0.94444,                0.94926,                0.51159,                 1.5193,                0.60843,                 2.1516,             0.00073621,             0.00073621,             0.00073621
                    284,                0.71466,                0.49924,                 1.0299,                0.98227,                0.93932,                0.94067,                0.44988,                 1.6934,                0.65433,                 2.4549,             0.00073291,             0.00073291,             0.00073291
                    285,                0.66816,                 0.4508,                0.98387,                0.93707,                0.92304,                 0.9379,                0.43722,                 1.6817,                0.70665,                 2.4199,             0.00072961,             0.00072961,             0.00072961
                    286,                0.74552,                0.49135,                 1.0127,                0.98921,                0.91667,                 0.9393,                0.45982,                 1.6356,                0.65988,                 2.2793,             0.00072631,             0.00072631,             0.00072631
                    287,                0.72229,                0.49169,                0.99165,                0.95224,                0.93501,                0.93954,                0.53422,                 1.5275,                0.63638,                 2.0974,             0.00072301,             0.00072301,             0.00072301
                    288,                0.68792,                 0.4563,                 0.9974,                0.98918,                 0.9392,                 0.9635,                0.50318,                 1.5235,                0.63797,                 2.1447,             0.00071971,             0.00071971,             0.00071971
                    289,                0.65491,                0.43641,                0.97898,                0.99303,                0.94444,                0.94482,                 0.5246,                 1.4913,                0.60455,                 2.0842,             0.00071641,             0.00071641,             0.00071641
                    290,                0.69714,                0.50243,                  1.013,                0.99476,                0.92129,                0.94161,                0.54159,                 1.5425,                0.62425,                 2.1349,             0.00071311,             0.00071311,             0.00071311
                    291,                0.74325,                 0.4559,                 1.0295,                0.99209,                0.94062,                0.94124,                0.52997,                 1.6171,                0.61697,                  2.314,             0.00070981,             0.00070981,             0.00070981
                    292,                0.71035,                0.48928,                 1.0042,                0.99022,                0.94444,                0.94125,                0.53247,                 1.5856,                0.59707,                 2.2559,             0.00070651,             0.00070651,             0.00070651
                    293,                0.68522,                0.45941,                0.99958,                 0.9867,                0.94317,                0.94149,                0.52618,                 1.5229,                0.63304,                 2.1134,             0.00070321,             0.00070321,             0.00070321
                    294,                0.69712,                0.47895,                 1.0067,                0.98887,                0.94444,                0.94144,                0.52977,                  1.477,                0.57663,                 2.1032,             0.00069991,             0.00069991,             0.00069991
                    295,                0.66569,                0.45803,                0.99658,                  0.991,                0.94444,                0.94174,                0.52897,                 1.5971,                0.63383,                  2.252,             0.00069661,             0.00069661,             0.00069661
                    296,                0.68903,                0.44847,                 1.0128,                0.99811,                0.94444,                 0.9421,                 0.5022,                 1.5947,                0.60025,                 2.2175,             0.00069331,             0.00069331,             0.00069331
                    297,                0.69176,                0.43902,                 1.0064,                0.99476,                0.92812,                0.94074,                 0.5213,                 1.5172,                0.57829,                 2.1242,                0.00069,                0.00069,                0.00069
                    298,                0.67055,                0.46818,                0.98158,                0.99018,                0.91667,                0.94446,                0.56751,                 1.5032,                0.58465,                 2.0505,              0.0006867,              0.0006867,              0.0006867
                    299,                0.66285,                0.45065,                0.99478,                 0.9951,                0.92083,                0.94354,                0.58001,                 1.4155,                0.51483,                 1.9674,              0.0006834,              0.0006834,              0.0006834
                    300,                0.70103,                0.45768,                 1.0035,                0.98782,                0.91667,                0.93681,                 0.5739,                 1.4484,                0.55351,                 1.9964,              0.0006801,              0.0006801,              0.0006801
                    301,                 0.7351,                 0.4774,                 1.0123,                0.98599,                0.91667,                0.94275,                0.57855,                 1.4033,                0.58718,                 1.9804,              0.0006768,              0.0006768,              0.0006768
                    302,                0.70715,                0.47807,                  1.019,                0.98505,                0.91667,                0.94675,                 0.5685,                 1.4651,                0.61817,                 2.0627,              0.0006735,              0.0006735,              0.0006735
                    303,                0.71856,                0.49705,                 1.0059,                0.98803,                0.91667,                0.93593,                0.49297,                 1.6363,                0.69764,                 2.2853,              0.0006702,              0.0006702,              0.0006702
                    304,                0.69763,                0.47764,                 1.0076,                      1,                0.94362,                0.94278,                0.56089,                 1.6108,                0.66929,                 2.2063,              0.0006669,              0.0006669,              0.0006669
                    305,                0.67472,                0.43943,                0.98674,                0.99869,                0.94444,                0.96382,                0.57605,                  1.549,                0.65004,                  2.129,              0.0006636,              0.0006636,              0.0006636
                    306,                0.67764,                0.41364,                0.95224,                 0.9604,                0.94444,                0.94661,                0.53615,                 1.5859,                0.68377,                 2.2524,              0.0006603,              0.0006603,              0.0006603
                    307,                0.68451,                0.45573,                0.99374,                0.96417,                0.93261,                0.94002,                0.52358,                 1.5871,                0.67126,                 2.2343,               0.000657,               0.000657,               0.000657
                    308,                0.66861,                0.45048,                0.96981,                0.96343,                0.93733,                0.94515,                 0.5696,                 1.4692,                0.58615,                 1.9813,              0.0006537,              0.0006537,              0.0006537
                    309,                 0.6631,                0.45747,                0.97401,                0.98171,                0.93727,                0.94779,                0.53087,                 1.5528,                0.63832,                 2.1341,              0.0006504,              0.0006504,              0.0006504
                    310,                0.66939,                0.47436,                0.98299,                0.99225,                0.94444,                0.94208,                0.54565,                  1.551,                0.61465,                 2.1304,              0.0006471,              0.0006471,              0.0006471
                    311,                0.67727,                0.44299,                0.98114,                0.99349,                0.94444,                0.94203,                 0.5397,                 1.5673,                0.60147,                  2.203,              0.0006438,              0.0006438,              0.0006438
